label,cycle number,Capacity/mA.h,Norm_Cap,Cycles Until Fail,20004.453 Re,15829.126 Re,12516.703 Re,9909.4424 Re,7835.48 Re,6217.2461 Re,4905.291 Re,3881.2737 Re,3070.9827 Re,2430.7778 Re,1923.1537 Re,1522.4358 Re,1203.8446 Re,952.86591 Re,754.27557 Re,596.71857 Re,471.96338 Re,373.20856 Re,295.47278 Re,233.87738 Re,185.05922 Re,146.35823 Re,115.77804 Re,91.6721 Re,72.51701 Re,57.36816 Re,45.3629 Re,35.93134 Re,28.40909 Re,22.48202 Re,17.79613 Re,14.06813 Re,11.1448 Re,8.81772 Re,6.97545 Re,5.5173 Re,4.36941 Re,3.45686 Re,2.73547 Re,2.16054 Re,1.70952 Re,1.35352 Re,1.07079 Re,0.84734 Re,0.67072 Re,0.53067 Re,0.41976 Re,0.33183 Re,0.26261 Re,0.20791 Re,0.16452 Re,0.13007 Re,0.10309 Re,0.08153 Re,0.06443 Re,0.05102 Re,0.04042 Re,0.03192 Re,0.02528 Re,0.01999 Re,20004.453 Im,15829.126 Im,12516.703 Im,9909.4424 Im,7835.48 Im,6217.2461 Im,4905.291 Im,3881.2737 Im,3070.9827 Im,2430.7778 Im,1923.1537 Im,1522.4358 Im,1203.8446 Im,952.86591 Im,754.27557 Im,596.71857 Im,471.96338 Im,373.20856 Im,295.47278 Im,233.87738 Im,185.05922 Im,146.35823 Im,115.77804 Im,91.6721 Im,72.51701 Im,57.36816 Im,45.3629 Im,35.93134 Im,28.40909 Im,22.48202 Im,17.79613 Im,14.06813 Im,11.1448 Im,8.81772 Im,6.97545 Im,5.5173 Im,4.36941 Im,3.45686 Im,2.73547 Im,2.16054 Im,1.70952 Im,1.35352 Im,1.07079 Im,0.84734 Im,0.67072 Im,0.53067 Im,0.41976 Im,0.33183 Im,0.26261 Im,0.20791 Im,0.16452 Im,0.13007 Im,0.10309 Im,0.08153 Im,0.06443 Im,0.05102 Im,0.04042 Im,0.03192 Im,0.02528 Im,0.01999 Im,EIS_PCA_1,EIS_PCA_2
25C01,238,15.64323476089266,0.42048639652880465,-120,   0.43221,   0.43944,   0.44658,   0.45358,   0.46013,   0.46746,   0.47553,   0.48217,   0.49158,   0.50176,   0.50919,   0.52122,   0.53147,   0.54417,   0.55558,   0.56893,   0.58223,   0.59584,   0.60988,   0.63026,   0.64452,   0.66283,   0.68466,   0.70488,   0.72558,   0.73760,   0.75961,   0.79896,   0.81575,   0.85537,   0.89641,   0.90162,   0.99966,   0.99514,   1.07201,   1.21102,   1.26885,   1.24858,   1.23246,   1.28685,   1.42713,   1.60206,   1.72193,   1.70863,   1.57029,   1.29234,   1.04597,   0.99247,   1.26877,   1.83776,   2.52730,   3.02857,   3.05968,   2.55357,   1.86684,   1.04536,   0.66726,   1.07557,   2.45057,   4.77543,  -0.04036,  -0.02110,  -0.00541,   0.00933,   0.01906,   0.02808,   0.03619,   0.04482,   0.05161,   0.05842,   0.06162,   0.06931,   0.07466,   0.07910,   0.08537,   0.09140,   0.09715,   0.10595,   0.10876,   0.11663,   0.12401,   0.13268,   0.13957,   0.14693,   0.15905,   0.16848,   0.18201,   0.19215,   0.22171,   0.24113,   0.24667,   0.26506,   0.30025,   0.32801,   0.28934,   0.29592,   0.36902,   0.37348,   0.28737,   0.15135,   0.04832,   0.05527,   0.18347,   0.37355,   0.51442,   0.51773,   0.29743,  -0.10447,  -0.51914,  -0.70428,  -0.46884,   0.21617,   1.15116,   1.94815,   2.28347,   1.98723,   1.08620,  -0.11561,  -1.16908,  -1.49680,3.111645596743095,-3.2233017763155747
25C01,239,15.78212832901257,0.42421982231013816,-121,   0.43453,   0.44008,   0.44826,   0.45594,   0.46358,   0.46990,   0.47743,   0.48518,   0.49338,   0.50209,   0.51314,   0.52371,   0.53484,   0.54568,   0.55969,   0.57170,   0.58360,   0.59975,   0.61112,   0.62639,   0.64502,   0.66403,   0.68068,   0.70098,   0.72343,   0.75077,   0.77538,   0.78365,   0.82563,   0.84897,   0.86495,   0.93196,   0.95610,   1.06393,   1.07547,   1.10808,   1.22288,   1.36926,   1.42863,   1.38868,   1.29738,   1.24438,   1.29863,   1.49195,   1.73821,   1.99003,   2.06631,   1.86723,   1.43953,   0.95671,   0.68045,   0.85698,   1.55692,   2.60626,   3.52346,   4.18346,   4.14124,   3.38520,   2.20181,   1.06135,  -0.03982,  -0.02234,  -0.00391,   0.00944,   0.01905,   0.02818,   0.03665,   0.04531,   0.05125,   0.05802,   0.06335,   0.06964,   0.07381,   0.08023,   0.08480,   0.09007,   0.09708,   0.10297,   0.10928,   0.11766,   0.12534,   0.12817,   0.13730,   0.14687,   0.15236,   0.17167,   0.18166,   0.18651,   0.20068,   0.21503,   0.24260,   0.29887,   0.27482,   0.32924,   0.36965,   0.31039,   0.24546,   0.26171,   0.33647,   0.37972,   0.33055,   0.18084,  -0.01516,  -0.15817,  -0.16871,   0.02752,   0.38499,   0.75013,   0.92124,   0.75124,   0.23299,  -0.43649,  -0.91296,  -0.87038,  -0.29834,   0.88927,   2.26240,   3.31957,   3.60863,   2.87869,-6.159497545595141,3.985995455190293
25C01,240,15.72363292907589,0.4226474799967455,-122,   0.43453,   0.44352,   0.44957,   0.45611,   0.46157,   0.47070,   0.47904,   0.48349,   0.49542,   0.50530,   0.51436,   0.52488,   0.53536,   0.54628,   0.55811,   0.57012,   0.58387,   0.59723,   0.61109,   0.62754,   0.64326,   0.66271,   0.68034,   0.70123,   0.72173,   0.75204,   0.77657,   0.78241,   0.81735,   0.84055,   0.86205,   0.93953,   0.94587,   1.06259,   1.10259,   1.10982,   1.18616,   1.33526,   1.45124,   1.46398,   1.38212,   1.27380,   1.22995,   1.32658,   1.53594,   1.85952,   2.12304,   2.15002,   1.87441,   1.36701,   0.84640,   0.61536,   0.91451,   1.76079,   2.78264,   3.93779,   4.60404,   4.46581,   3.55590,   2.17761,  -0.04044,  -0.02089,  -0.00490,   0.00874,   0.01971,   0.02768,   0.03712,   0.04399,   0.05059,   0.05726,   0.06281,   0.06914,   0.07486,   0.07961,   0.08374,   0.09174,   0.09610,   0.10176,   0.11017,   0.11675,   0.12535,   0.13088,   0.13786,   0.14861,   0.15374,   0.16838,   0.17754,   0.19236,   0.19800,   0.21756,   0.25287,   0.28997,   0.28715,   0.30752,   0.37278,   0.33933,   0.26087,   0.22533,   0.28009,   0.35835,   0.38080,   0.29535,   0.11114,  -0.10161,  -0.23258,  -0.19574,   0.08154,   0.51598,   0.91256,   1.05382,   0.80244,   0.19942,  -0.50616,  -0.93892,  -0.84065,  -0.07238,   1.25800,   2.75875,   3.84655,   4.07317,-4.444227032014335,6.879629156082383
25C01,241,15.60180849735134,0.41937286850570743,-123,   0.43688,   0.44279,   0.45168,   0.45666,   0.46447,   0.47203,   0.48056,   0.48945,   0.49605,   0.50535,   0.51599,   0.52760,   0.53859,   0.54778,   0.56033,   0.57252,   0.58714,   0.59953,   0.61419,   0.63069,   0.64723,   0.66628,   0.68422,   0.70314,   0.72628,   0.75330,   0.77860,   0.78759,   0.82898,   0.85287,   0.86965,   0.93043,   0.95983,   1.06418,   1.07299,   1.11316,   1.24094,   1.38205,   1.42615,   1.37368,   1.28976,   1.25631,   1.34465,   1.56137,   1.80830,   2.02718,   2.03996,   1.77725,   1.32141,   0.86881,   0.69474,   1.00679,   1.81875,   2.88882,   3.73619,   4.21583,   3.95889,   3.03663,   1.83122,   0.86824,  -0.03962,  -0.01946,  -0.00429,   0.00943,   0.02054,   0.02993,   0.03774,   0.04573,   0.05118,   0.05741,   0.06150,   0.06936,   0.07286,   0.07870,   0.08423,   0.09237,   0.09590,   0.10188,   0.10920,   0.11722,   0.12513,   0.12870,   0.13826,   0.14832,   0.15413,   0.17274,   0.18205,   0.18783,   0.20137,   0.21664,   0.24010,   0.30024,   0.27556,   0.33796,   0.36679,   0.30965,   0.25040,   0.28319,   0.36003,   0.38802,   0.31509,   0.14987,  -0.04224,  -0.15535,  -0.12722,   0.10909,   0.47793,   0.80303,   0.89291,   0.62442,   0.04679,  -0.60868,  -0.97943,  -0.76549,  -0.04433,   1.23232,   2.55492,   3.42584,   3.42894,   2.41360,-6.425487440619226,2.9657899831523173
25C01,242,15.16105195023386,0.40752543828576154,-124,   0.43648,   0.44425,   0.45137,   0.45915,   0.46423,   0.47094,   0.47916,   0.48837,   0.49674,   0.50656,   0.51631,   0.52614,   0.53858,   0.55029,   0.55791,   0.57347,   0.58791,   0.60021,   0.61714,   0.63399,   0.65010,   0.66906,   0.69069,   0.71161,   0.73408,   0.74528,   0.76579,   0.80543,   0.82363,   0.85990,   0.90115,   0.90415,   1.00443,   0.99917,   1.07726,   1.21847,   1.28088,   1.26154,   1.24650,   1.30084,   1.44530,   1.62846,   1.75755,   1.74807,   1.60615,   1.32002,   1.05957,   1.00204,   1.28132,   1.87639,   2.59798,   3.12280,   3.15914,   2.62611,   1.89849,   1.06762,   0.70352,   1.13801,   2.56593,   4.98500,  -0.03971,  -0.02109,  -0.00444,   0.00987,   0.01982,   0.02856,   0.03764,   0.04578,   0.05113,   0.05624,   0.06421,   0.06963,   0.07474,   0.08114,   0.08619,   0.09212,   0.09829,   0.10451,   0.10906,   0.11577,   0.12203,   0.13319,   0.13981,   0.14675,   0.16024,   0.16958,   0.18262,   0.19200,   0.22291,   0.24071,   0.24811,   0.26668,   0.30491,   0.33450,   0.29696,   0.30386,   0.38441,   0.38986,   0.30399,   0.16258,   0.05628,   0.05909,   0.19145,   0.38721,   0.53383,   0.54050,   0.31153,  -0.10535,  -0.53442,  -0.73354,  -0.49491,   0.22116,   1.19509,   2.01735,   2.35008,   2.02968,   1.11198,  -0.12214,  -1.20030,  -1.55729,3.3307382138489956,-3.2371552869792035
25C01,243,15.24719980234486,0.4098410718779524,-125,   0.43586,   0.44279,   0.44887,   0.45525,   0.46405,   0.46924,   0.47961,   0.48765,   0.49623,   0.50488,   0.51567,   0.52590,   0.53679,   0.54787,   0.55951,   0.57081,   0.58366,   0.59852,   0.61271,   0.63204,   0.64825,   0.66585,   0.68476,   0.70430,   0.72470,   0.75507,   0.77893,   0.78573,   0.82121,   0.84159,   0.86498,   0.94311,   0.94836,   1.06693,   1.10604,   1.11307,   1.19383,   1.34641,   1.46757,   1.48005,   1.39709,   1.28887,   1.24947,   1.35355,   1.56606,   1.90165,   2.16203,   2.18600,   1.89410,   1.36267,   0.83350,   0.61468,   0.95291,   1.85167,   2.92795,   4.08734,   4.70479,   4.51427,   3.56491,   2.15351,  -0.03972,  -0.02113,  -0.00462,   0.01015,   0.01984,   0.02944,   0.03796,   0.04442,   0.05128,   0.05880,   0.06290,   0.06870,   0.07580,   0.08110,   0.08599,   0.09234,   0.09719,   0.10151,   0.11226,   0.11820,   0.12763,   0.13084,   0.14080,   0.14965,   0.15498,   0.16893,   0.17908,   0.19496,   0.19897,   0.21941,   0.25329,   0.29219,   0.29046,   0.31359,   0.38165,   0.34933,   0.27229,   0.23635,   0.29415,   0.37410,   0.39454,   0.30595,   0.11629,  -0.10123,  -0.23319,  -0.18915,   0.09832,   0.54177,   0.94367,   1.07638,   0.80091,   0.16944,  -0.55064,  -0.97037,  -0.82926,   0.00674,   1.40899,   2.90427,   3.95352,   4.12856,-4.676446496133277,6.953441167347493
25C01,244,15.05404700087271,0.4046491709244802,-126,   0.43528,   0.44331,   0.45090,   0.45695,   0.46494,   0.47120,   0.47935,   0.48841,   0.49704,   0.50561,   0.51787,   0.52716,   0.53919,   0.54966,   0.56203,   0.57286,   0.58618,   0.59984,   0.61745,   0.63325,   0.65224,   0.66858,   0.68915,   0.71240,   0.72738,   0.74676,   0.76778,   0.80283,   0.81164,   0.84478,   0.89610,   0.92301,   0.98451,   1.00177,   1.11728,   1.21406,   1.21008,   1.21345,   1.28302,   1.43404,   1.59478,   1.67689,   1.62319,   1.44739,   1.25328,   1.10409,   1.18390,   1.54053,   2.09838,   2.62148,   2.85336,   2.59703,   1.91776,   1.12083,   0.67778,   0.73254,   1.59456,   3.20902,   5.23570,   7.16342,  -0.04161,  -0.01947,  -0.00464,   0.00895,   0.01830,   0.02935,   0.03753,   0.04466,   0.05213,   0.05724,   0.06355,   0.06826,   0.07541,   0.08114,   0.08453,   0.09158,   0.09787,   0.10481,   0.11162,   0.11894,   0.12410,   0.13371,   0.14389,   0.15186,   0.16350,   0.16275,   0.17485,   0.19985,   0.21852,   0.24427,   0.26576,   0.25503,   0.32887,   0.30153,   0.29431,   0.37129,   0.39743,   0.32625,   0.20555,   0.12432,   0.14891,   0.27084,   0.41295,   0.47351,   0.40243,   0.13168,  -0.23689,  -0.52301,  -0.52346,  -0.13288,   0.58599,   1.37348,   1.85927,   1.77622,   1.28010,   0.29009,  -0.66895,  -1.13224,  -0.66167,   0.97175,6.404637451071683,2.4515415700703813
25C01,245,14.94302490155578,0.40166492353636685,-127,   0.43718,   0.44339,   0.45089,   0.45863,   0.46315,   0.47144,   0.48183,   0.48787,   0.50130,   0.50762,   0.51793,   0.52765,   0.53731,   0.54964,   0.56130,   0.57236,   0.58679,   0.60192,   0.61674,   0.63411,   0.65020,   0.67160,   0.69159,   0.71144,   0.73463,   0.74598,   0.76726,   0.80158,   0.82718,   0.86267,   0.89517,   0.89943,   0.99977,   1.00703,   1.06422,   1.19588,   1.30438,   1.30649,   1.27269,   1.27358,   1.36920,   1.55016,   1.74236,   1.84052,   1.79190,   1.54910,   1.20957,   0.96744,   1.00526,   1.42969,   2.16829,   2.94559,   3.40327,   3.27854,   2.76188,   1.81344,   0.99759,   0.75405,   1.48795,   3.46431,  -0.04026,  -0.01948,  -0.00261,   0.00926,   0.02028,   0.03012,   0.03695,   0.04441,   0.05358,   0.05797,   0.06316,   0.06928,   0.07442,   0.07916,   0.08545,   0.09014,   0.09763,   0.10451,   0.10884,   0.11743,   0.12284,   0.13316,   0.13876,   0.14677,   0.15866,   0.16902,   0.18572,   0.18858,   0.21941,   0.23487,   0.24005,   0.27889,   0.29020,   0.35135,   0.31410,   0.28738,   0.35989,   0.40571,   0.35921,   0.22900,   0.08066,   0.00817,   0.07040,   0.25843,   0.46411,   0.61699,   0.55075,   0.22475,  -0.26995,  -0.69949,  -0.79301,  -0.36339,   0.53928,   1.60221,   2.33761,   2.57550,   2.07629,   0.92490,  -0.52209,  -1.73654,0.39265147046295834,-4.16802811492834
25C01,246,14.94140431078974,0.40162136244546226,-128,   0.43700,   0.44385,   0.45040,   0.45754,   0.46465,   0.47145,   0.48078,   0.48948,   0.49676,   0.50716,   0.51749,   0.52655,   0.53834,   0.55047,   0.55978,   0.57376,   0.58516,   0.60139,   0.61755,   0.63424,   0.65088,   0.66845,   0.68824,   0.71119,   0.72860,   0.74408,   0.76350,   0.80169,   0.81082,   0.84547,   0.89643,   0.91669,   0.98532,   0.99643,   1.10785,   1.21512,   1.21463,   1.21254,   1.26922,   1.41227,   1.57959,   1.68307,   1.65671,   1.49433,   1.29432,   1.10841,   1.12515,   1.43097,   1.97261,   2.54951,   2.89052,   2.76286,   2.16025,   1.34072,   0.79660,   0.65301,   1.28436,   2.75106,   4.79929,   6.98825,  -0.03871,  -0.01993,  -0.00330,   0.00786,   0.01992,   0.02869,   0.03589,   0.04347,   0.05145,   0.05751,   0.06376,   0.06799,   0.07438,   0.07942,   0.08547,   0.09198,   0.09829,   0.10712,   0.10991,   0.11671,   0.12407,   0.13418,   0.14315,   0.14914,   0.16164,   0.16128,   0.17425,   0.19808,   0.21900,   0.24594,   0.26171,   0.25517,   0.32773,   0.30648,   0.29072,   0.36391,   0.40088,   0.33917,   0.21961,   0.12403,   0.12967,   0.24224,   0.39369,   0.48416,   0.44587,   0.20940,  -0.15787,  -0.49616,  -0.58311,  -0.27890,   0.39952,   1.22874,   1.84031,   1.91664,   1.53379,   0.60501,  -0.43426,  -1.13872,  -1.00708,   0.30916,6.338067852185077,1.1884531082355854
25C01,247,14.85492866997358,0.3992969179715349,-129,   0.43794,   0.44509,   0.45057,   0.45649,   0.46532,   0.47125,   0.47996,   0.48889,   0.49742,   0.50809,   0.51690,   0.52765,   0.53741,   0.55046,   0.55965,   0.57209,   0.58621,   0.59947,   0.61651,   0.63418,   0.65108,   0.66927,   0.68906,   0.70970,   0.72691,   0.74540,   0.76380,   0.79861,   0.80838,   0.84203,   0.89284,   0.92046,   0.98001,   0.99883,   1.11662,   1.21015,   1.20499,   1.21081,   1.28595,   1.43945,   1.60086,   1.67957,   1.62416,   1.44564,   1.24737,   1.11158,   1.19860,   1.57314,   2.13001,   2.65040,   2.85961,   2.57899,   1.88224,   1.09050,   0.66924,   0.75064,   1.62876,   3.25664,   5.29858,   7.26189,  -0.03912,  -0.02004,  -0.00382,   0.00917,   0.02092,   0.02986,   0.03816,   0.04339,   0.05215,   0.05720,   0.06201,   0.06919,   0.07468,   0.08001,   0.08563,   0.09274,   0.09690,   0.10403,   0.11074,   0.11783,   0.12340,   0.13524,   0.14320,   0.14979,   0.16191,   0.16284,   0.17435,   0.19983,   0.21652,   0.24374,   0.26453,   0.25418,   0.32981,   0.30333,   0.29705,   0.37839,   0.40089,   0.32908,   0.20966,   0.13088,   0.16012,   0.28312,   0.42235,   0.47769,   0.39442,   0.11501,  -0.25194,  -0.52722,  -0.51254,  -0.10104,   0.63241,   1.41194,   1.87161,   1.75444,   1.23638,   0.25120,  -0.69774,  -1.15260,  -0.67776,   0.98525,6.495837915410649,2.582834174205846
25C01,248,14.68342508890236,0.39468694286736355,-130,   0.43868,   0.44374,   0.45151,   0.45894,   0.46444,   0.47306,   0.48223,   0.48939,   0.49781,   0.50743,   0.51740,   0.52685,   0.53940,   0.55054,   0.56064,   0.57327,   0.58778,   0.60249,   0.61852,   0.63493,   0.65334,   0.67186,   0.69070,   0.71323,   0.73099,   0.74274,   0.76296,   0.80243,   0.81626,   0.85271,   0.89957,   0.90913,   0.99624,   0.99504,   1.09212,   1.22515,   1.24960,   1.23478,   1.25439,   1.36036,   1.53549,   1.69677,   1.75055,   1.64903,   1.45087,   1.18469,   1.05188,   1.20947,   1.67630,   2.33597,   2.90207,   3.09782,   2.73471,   1.94691,   1.24626,   0.71045,   0.89262,   1.98054,   3.94048,   6.52567,  -0.03831,  -0.02212,  -0.00453,   0.00857,   0.02032,   0.02902,   0.03778,   0.04491,   0.05199,   0.05785,   0.06370,   0.06924,   0.07554,   0.08039,   0.08500,   0.09123,   0.09826,   0.10481,   0.10980,   0.11721,   0.12387,   0.13485,   0.14216,   0.14952,   0.16225,   0.16548,   0.17857,   0.19530,   0.22201,   0.24426,   0.25498,   0.26192,   0.32017,   0.32358,   0.29724,   0.34243,   0.41049,   0.38147,   0.26895,   0.14033,   0.08735,   0.15740,   0.31885,   0.47901,   0.53589,   0.39830,   0.05409,  -0.37011,  -0.65089,  -0.57053,  -0.04053,   0.83661,   1.69778,   2.17308,   2.08098,   1.32544,   0.19768,  -0.87444,  -1.37234,  -0.76392,5.705078407121117,-1.0999501348804392
25C01,249,14.58581369846852,0.3920631721159138,-131,   0.43928,   0.44364,   0.45058,   0.45762,   0.46427,   0.47171,   0.48089,   0.48982,   0.49658,   0.50836,   0.51802,   0.52777,   0.53713,   0.54904,   0.55985,   0.57148,   0.58660,   0.60314,   0.61549,   0.63049,   0.64888,   0.66857,   0.68702,   0.70418,   0.72984,   0.75240,   0.77377,   0.79032,   0.82950,   0.85537,   0.87058,   0.91529,   0.96582,   1.05239,   1.05708,   1.11958,   1.26819,   1.39286,   1.40522,   1.34539,   1.28260,   1.30504,   1.45672,   1.70285,   1.92759,   2.05801,   1.94163,   1.57446,   1.10811,   0.77770,   0.83922,   1.41780,   2.40140,   3.41946,   4.04155,   4.10978,   3.46136,   2.35624,   1.26777,   0.74407,  -0.04016,  -0.02022,  -0.00364,   0.00927,   0.02074,   0.03039,   0.03623,   0.04588,   0.05031,   0.05820,   0.06284,   0.06886,   0.07364,   0.07892,   0.08598,   0.09044,   0.09552,   0.10189,   0.10956,   0.11675,   0.12419,   0.13064,   0.13744,   0.14579,   0.15206,   0.17279,   0.18504,   0.18443,   0.20358,   0.21684,   0.23700,   0.30307,   0.27606,   0.35501,   0.36888,   0.30855,   0.27445,   0.33795,   0.40557,   0.39631,   0.28322,   0.10014,  -0.06737,  -0.11197,  -0.00985,   0.28622,   0.64066,   0.85180,   0.75991,   0.31943,  -0.32844,  -0.87683,  -0.96541,  -0.39572,   0.57061,   1.91888,   3.02470,   3.43672,   2.89106,   1.37454,-6.361656432991406,0.8193109694196147
25C01,250,14.50833149983512,0.3899804692097389,-132,   0.43683,   0.44360,   0.45095,   0.45574,   0.46283,   0.47289,   0.47984,   0.48902,   0.49692,   0.50663,   0.51708,   0.52670,   0.53778,   0.54860,   0.55898,   0.57205,   0.58825,   0.60318,   0.61458,   0.63238,   0.64786,   0.66903,   0.68907,   0.70731,   0.73027,   0.74676,   0.76907,   0.79542,   0.82885,   0.85713,   0.88145,   0.90279,   0.98103,   1.02845,   1.05039,   1.14737,   1.30197,   1.36608,   1.33773,   1.28650,   1.29229,   1.40781,   1.62184,   1.84124,   1.96270,   1.89900,   1.60919,   1.20086,   0.88582,   0.88934,   1.35552,   2.20341,   3.13718,   3.74636,   3.79515,   3.24786,   2.22669,   1.22509,   0.79161,   1.40403,  -0.04080,  -0.01965,  -0.00437,   0.00868,   0.01977,   0.02965,   0.03687,   0.04526,   0.05081,   0.05767,   0.06299,   0.06821,   0.07410,   0.07848,   0.08510,   0.09117,   0.09632,   0.10279,   0.10957,   0.11553,   0.12381,   0.13011,   0.13773,   0.14375,   0.15451,   0.17206,   0.18519,   0.18264,   0.21100,   0.22364,   0.23550,   0.29524,   0.27856,   0.36512,   0.34320,   0.29095,   0.31136,   0.39181,   0.41401,   0.33703,   0.18069,   0.01791,  -0.05357,   0.03331,   0.22994,   0.52951,   0.73224,   0.68353,   0.32346,  -0.25115,  -0.77996,  -0.92914,  -0.48348,   0.51699,   1.57247,   2.65054,   3.05451,   2.61003,   1.35294,  -0.51018,-4.211840246477733,-2.5820184394893766
25C01,251,14.46380246422108,0.3887835394178867,-133,   0.43624,   0.44300,   0.44886,   0.45528,   0.46397,   0.47178,   0.47884,   0.48888,   0.49692,   0.50751,   0.51658,   0.52689,   0.53594,   0.54792,   0.55944,   0.57435,   0.58728,   0.60012,   0.61810,   0.63574,   0.65148,   0.66940,   0.68941,   0.70915,   0.73100,   0.74084,   0.76158,   0.80229,   0.81575,   0.85337,   0.89810,   0.90432,   0.99794,   0.99088,   1.08089,   1.22216,   1.26170,   1.24229,   1.24944,   1.33975,   1.51114,   1.68922,   1.77632,   1.70581,   1.52694,   1.24459,   1.04563,   1.11800,   1.51994,   2.17709,   2.84570,   3.19442,   2.99030,   2.28296,   1.54106,   0.83418,   0.76221,   1.59437,   3.41651,   6.10388,  -0.04031,  -0.01931,  -0.00198,   0.00910,   0.01988,   0.03112,   0.03646,   0.04331,   0.05281,   0.05736,   0.06358,   0.06707,   0.07487,   0.08016,   0.08540,   0.09079,   0.09839,   0.10320,   0.10894,   0.11701,   0.12269,   0.13413,   0.14082,   0.14720,   0.15989,   0.16580,   0.17842,   0.19401,   0.22153,   0.24244,   0.25223,   0.26376,   0.31651,   0.33138,   0.29966,   0.33531,   0.41208,   0.39702,   0.29341,   0.15528,   0.08028,   0.12703,   0.28216,   0.46134,   0.55597,   0.47775,   0.16899,  -0.27285,  -0.63330,  -0.67710,  -0.25333,   0.58967,   1.53811,   2.17378,   2.29284,   1.68574,   0.60764,  -0.61383,  -1.42405,  -1.25973,5.0003121533264405,-2.183915176570324
25C01,252,14.39704061212584,0.3869889968541392,-134,   0.43573,   0.44217,   0.44833,   0.45574,   0.46497,   0.47196,   0.47985,   0.48922,   0.49658,   0.50639,   0.51592,   0.52586,   0.53611,   0.54750,   0.55954,   0.57297,   0.58700,   0.60047,   0.61527,   0.63236,   0.64901,   0.66916,   0.68837,   0.70569,   0.72930,   0.74418,   0.76980,   0.79468,   0.82823,   0.86078,   0.88361,   0.90129,   0.98216,   1.02418,   1.05019,   1.15126,   1.30314,   1.36198,   1.33308,   1.28510,   1.29916,   1.42434,   1.64162,   1.85598,   1.96647,   1.87799,   1.57241,   1.16507,   0.87754,   0.92394,   1.42923,   2.30079,   3.21794,   3.76682,   3.76932,   3.10985,   2.08189,   1.13411,   0.79028,   1.58213,  -0.03768,  -0.01887,  -0.00368,   0.00920,   0.01965,   0.03114,   0.03712,   0.04544,   0.05058,   0.05718,   0.06406,   0.06822,   0.07365,   0.07812,   0.08497,   0.08958,   0.09609,   0.10372,   0.10933,   0.11586,   0.12232,   0.12965,   0.13644,   0.14453,   0.15474,   0.17393,   0.18723,   0.18230,   0.21230,   0.22525,   0.23586,   0.29435,   0.27778,   0.36611,   0.34284,   0.29126,   0.31820,   0.39977,   0.41563,   0.33394,   0.17466,   0.01423,  -0.04558,   0.05388,   0.25736,   0.55639,   0.73577,   0.65376,   0.26523,  -0.31279,  -0.81549,  -0.91816,  -0.40863,   0.62890,   1.72034,   2.69917,   3.01537,   2.48352,   1.14464,  -0.74596,-3.824215474836847,-2.932506394098311
25C01,253,14.36435894270409,0.386110521422571,-135,   0.43734,   0.44235,   0.44824,   0.45648,   0.46324,   0.46987,   0.47850,   0.48676,   0.49693,   0.50531,   0.51698,   0.52496,   0.53606,   0.54866,   0.55688,   0.57012,   0.58600,   0.59907,   0.61550,   0.63137,   0.64671,   0.66943,   0.68760,   0.70520,   0.72903,   0.73993,   0.76279,   0.79641,   0.82359,   0.85709,   0.88735,   0.89231,   0.98889,   0.99969,   1.05079,   1.18139,   1.30181,   1.30984,   1.27231,   1.26718,   1.35707,   1.54022,   1.74644,   1.86509,   1.83594,   1.59530,   1.24345,   0.96530,   0.95655,   1.34474,   2.09159,   2.92910,   3.47795,   3.44005,   2.96414,   2.00169,   1.10674,   0.73917,   1.32594,   3.20355,  -0.03754,  -0.02075,  -0.00441,   0.00896,   0.02031,   0.02999,   0.03732,   0.04457,   0.05179,   0.05577,   0.06257,   0.06870,   0.07278,   0.07957,   0.08452,   0.09025,   0.09644,   0.10161,   0.10738,   0.11532,   0.12115,   0.13133,   0.13805,   0.14378,   0.15492,   0.17135,   0.18424,   0.18396,   0.21757,   0.23130,   0.23741,   0.27900,   0.28721,   0.35644,   0.32031,   0.28980,   0.36326,   0.41982,   0.38017,   0.25075,   0.09454,   0.00573,   0.05476,   0.23995,   0.45842,   0.63933,   0.60202,   0.29023,  -0.21498,  -0.69311,  -0.85774,  -0.48374,   0.41442,   1.52897,   2.34474,   2.70079,   2.28700,   1.17169,  -0.33874,  -1.77952,-0.19186664888527272,-4.29742961796795
