label,cycle number,Capacity/mA.h,Norm_Cap,Cycles Until Fail,20004.453 Re,15829.126 Re,12516.703 Re,9909.4424 Re,7835.48 Re,6217.2461 Re,4905.291 Re,3881.2737 Re,3070.9827 Re,2430.7778 Re,1923.1537 Re,1522.4358 Re,1203.8446 Re,952.86591 Re,754.27557 Re,596.71857 Re,471.96338 Re,373.20856 Re,295.47278 Re,233.87738 Re,185.05922 Re,146.35823 Re,115.77804 Re,91.6721 Re,72.51701 Re,57.36816 Re,45.3629 Re,35.93134 Re,28.40909 Re,22.48202 Re,17.79613 Re,14.06813 Re,11.1448 Re,8.81772 Re,6.97545 Re,5.5173 Re,4.36941 Re,3.45686 Re,2.73547 Re,2.16054 Re,1.70952 Re,1.35352 Re,1.07079 Re,0.84734 Re,0.67072 Re,0.53067 Re,0.41976 Re,0.33183 Re,0.26261 Re,0.20791 Re,0.16452 Re,0.13007 Re,0.10309 Re,0.08153 Re,0.06443 Re,0.05102 Re,0.04042 Re,0.03192 Re,0.02528 Re,0.01999 Re,20004.453 Im,15829.126 Im,12516.703 Im,9909.4424 Im,7835.48 Im,6217.2461 Im,4905.291 Im,3881.2737 Im,3070.9827 Im,2430.7778 Im,1923.1537 Im,1522.4358 Im,1203.8446 Im,952.86591 Im,754.27557 Im,596.71857 Im,471.96338 Im,373.20856 Im,295.47278 Im,233.87738 Im,185.05922 Im,146.35823 Im,115.77804 Im,91.6721 Im,72.51701 Im,57.36816 Im,45.3629 Im,35.93134 Im,28.40909 Im,22.48202 Im,17.79613 Im,14.06813 Im,11.1448 Im,8.81772 Im,6.97545 Im,5.5173 Im,4.36941 Im,3.45686 Im,2.73547 Im,2.16054 Im,1.70952 Im,1.35352 Im,1.07079 Im,0.84734 Im,0.67072 Im,0.53067 Im,0.41976 Im,0.33183 Im,0.26261 Im,0.20791 Im,0.16452 Im,0.13007 Im,0.10309 Im,0.08153 Im,0.06443 Im,0.05102 Im,0.04042 Im,0.03192 Im,0.02528 Im,0.01999 Im,EIS_PCA_1,EIS_PCA_2
25C02,9,27.75169908064994,0.7915298781451287,-2,   0.29593,   0.30367,   0.31155,   0.32022,   0.33093,   0.34159,   0.35510,   0.36951,   0.38282,   0.39656,   0.41567,   0.43343,   0.45111,   0.47126,   0.49299,   0.51674,   0.54066,   0.56579,   0.59360,   0.62356,   0.65496,   0.68707,   0.72380,   0.76283,   0.80310,   0.84605,   0.88900,   0.93444,   0.97881,   1.02435,   1.07026,   1.12248,   1.17571,   1.23384,   1.30152,   1.36591,   1.43724,   1.50232,   1.57392,   1.63072,   1.67632,   1.71606,   1.74744,   1.76961,   1.78805,   1.80213,   1.81562,   1.82776,   1.83642,   1.84353,   1.85057,   1.86049,   1.87294,   1.88629,   1.90432,   1.93050,   1.96659,   2.00286,   2.03121,   2.06097,  -0.02244,  -0.00118,   0.01662,   0.03358,   0.04511,   0.05909,   0.07283,   0.08326,   0.09350,   0.10341,   0.11215,   0.12241,   0.13190,   0.14335,   0.15071,   0.16245,   0.17320,   0.18356,   0.19527,   0.20669,   0.21815,   0.23243,   0.24560,   0.25799,   0.27094,   0.28088,   0.29006,   0.29955,   0.30643,   0.31620,   0.32818,   0.33896,   0.34949,   0.36237,   0.37634,   0.37002,   0.37623,   0.35586,   0.33587,   0.31157,   0.27811,   0.24465,   0.21468,   0.18830,   0.16566,   0.14725,   0.13444,   0.12758,   0.12581,   0.12682,   0.13005,   0.13633,   0.14806,   0.16396,   0.18548,   0.20878,   0.24550,   0.29944,   0.35767,   0.40798,-0.022054717904234897,1.2446182593177535
25C02,10,27.62321019041145,0.7878651369219728,-3,   0.29567,   0.30535,   0.31080,   0.32081,   0.33249,   0.34268,   0.35440,   0.36809,   0.38206,   0.39763,   0.41457,   0.43155,   0.45151,   0.47191,   0.49224,   0.51598,   0.54059,   0.56559,   0.59260,   0.62103,   0.65282,   0.68620,   0.72263,   0.76091,   0.80147,   0.84346,   0.88741,   0.93211,   0.97664,   1.02248,   1.06974,   1.11944,   1.17274,   1.23459,   1.29534,   1.36495,   1.43230,   1.50648,   1.56686,   1.62502,   1.67616,   1.71381,   1.74294,   1.76523,   1.78346,   1.79780,   1.80933,   1.81981,   1.83102,   1.84255,   1.85276,   1.86122,   1.86843,   1.87977,   1.89594,   1.91735,   1.94234,   1.98020,   2.03429,   2.09474,  -0.02345,  -0.00020,   0.01690,   0.03330,   0.04624,   0.05887,   0.07130,   0.08140,   0.09257,   0.10433,   0.11315,   0.12357,   0.13277,   0.14307,   0.15184,   0.16207,   0.17289,   0.18446,   0.19516,   0.20653,   0.22026,   0.23040,   0.24508,   0.25657,   0.26924,   0.27927,   0.28891,   0.29725,   0.30507,   0.31622,   0.32635,   0.34033,   0.35318,   0.36536,   0.36862,   0.37948,   0.36638,   0.35887,   0.33829,   0.30567,   0.27508,   0.24497,   0.21473,   0.18768,   0.16488,   0.14754,   0.13447,   0.12529,   0.12068,   0.12231,   0.12998,   0.14190,   0.15476,   0.16948,   0.18887,   0.21466,   0.24390,   0.27553,   0.32019,   0.38540,-0.04568680204639166,1.2376004898480804
25C02,11,27.48991992053774,0.7840634514552753,-4,   0.29552,   0.30368,   0.31210,   0.32072,   0.33040,   0.34270,   0.35543,   0.36774,   0.38276,   0.39698,   0.41408,   0.43207,   0.45171,   0.47107,   0.49324,   0.51624,   0.54144,   0.56442,   0.59314,   0.62287,   0.65411,   0.68719,   0.72262,   0.76028,   0.80094,   0.84437,   0.88755,   0.93230,   0.97666,   1.02133,   1.06913,   1.11888,   1.17165,   1.23183,   1.29412,   1.36258,   1.43206,   1.50671,   1.56642,   1.62593,   1.67623,   1.71385,   1.74319,   1.76566,   1.78395,   1.79809,   1.80945,   1.82036,   1.83154,   1.84325,   1.85288,   1.86034,   1.86788,   1.87902,   1.89505,   1.91614,   1.94113,   1.97951,   2.03464,   2.09540,  -0.02300,  -0.00231,   0.01772,   0.03229,   0.04718,   0.05893,   0.07110,   0.08267,   0.09152,   0.10213,   0.11393,   0.12212,   0.13191,   0.14117,   0.15123,   0.16176,   0.17192,   0.18351,   0.19453,   0.20692,   0.21845,   0.23223,   0.24403,   0.25662,   0.26885,   0.27940,   0.28807,   0.29585,   0.30584,   0.31639,   0.32616,   0.34037,   0.35331,   0.36540,   0.36851,   0.38014,   0.36514,   0.35960,   0.33889,   0.30628,   0.27572,   0.24537,   0.21515,   0.18788,   0.16556,   0.14771,   0.13449,   0.12555,   0.12097,   0.12243,   0.13046,   0.14200,   0.15498,   0.16901,   0.18893,   0.21506,   0.24342,   0.27584,   0.32136,   0.38774,-0.04534276794065397,1.2362801501773961
25C02,12,27.28971065855663,0.7783531123413027,-5,   0.29479,   0.30280,   0.31058,   0.32030,   0.32897,   0.34176,   0.35264,   0.36644,   0.38204,   0.39571,   0.41446,   0.43129,   0.45131,   0.47085,   0.49265,   0.51625,   0.54059,   0.56630,   0.59417,   0.62154,   0.65167,   0.68744,   0.72086,   0.75997,   0.80256,   0.84444,   0.88743,   0.93036,   0.97570,   1.02094,   1.06614,   1.11791,   1.17386,   1.22933,   1.29655,   1.36561,   1.43348,   1.49990,   1.57125,   1.62580,   1.67320,   1.71366,   1.74458,   1.76694,   1.78524,   1.79845,   1.80951,   1.82025,   1.82948,   1.83918,   1.85125,   1.86543,   1.87818,   1.88807,   1.89905,   1.91413,   1.93990,   1.97197,   2.01048,   2.06836,  -0.02349,  -0.00115,   0.01680,   0.03283,   0.04637,   0.05917,   0.07123,   0.08113,   0.09158,   0.10187,   0.11321,   0.12234,   0.13221,   0.14228,   0.15130,   0.16242,   0.17373,   0.18205,   0.19504,   0.20682,   0.21826,   0.23035,   0.24511,   0.25639,   0.26818,   0.27836,   0.28863,   0.29502,   0.30522,   0.31647,   0.32568,   0.33849,   0.35058,   0.36269,   0.37771,   0.37035,   0.37588,   0.35625,   0.33615,   0.31009,   0.27659,   0.24319,   0.21392,   0.18878,   0.16763,   0.14854,   0.13532,   0.12701,   0.12208,   0.12135,   0.12485,   0.13520,   0.15378,   0.17679,   0.20242,   0.22300,   0.25041,   0.28687,   0.32415,   0.36443,-0.058902318622406746,1.2345960162613572
25C02,13,27.24092375915571,0.7769616195744755,-6,   0.29550,   0.30229,   0.31046,   0.32089,   0.33130,   0.34239,   0.35201,   0.36582,   0.38094,   0.39665,   0.41445,   0.43136,   0.45069,   0.47106,   0.49240,   0.51467,   0.53966,   0.56515,   0.59279,   0.62073,   0.65345,   0.68674,   0.72316,   0.76141,   0.80000,   0.84428,   0.88782,   0.93123,   0.97606,   1.02132,   1.06703,   1.11873,   1.17171,   1.22863,   1.29822,   1.36215,   1.43495,   1.49949,   1.57135,   1.62928,   1.67467,   1.71399,   1.74455,   1.76724,   1.78597,   1.79955,   1.81307,   1.82475,   1.83424,   1.84107,   1.84860,   1.85735,   1.86966,   1.88339,   1.90096,   1.92558,   1.96152,   2.00012,   2.03124,   2.06071,  -0.02247,  -0.00233,   0.01659,   0.03339,   0.04734,   0.05904,   0.07006,   0.08176,   0.09220,   0.10268,   0.11235,   0.12154,   0.13137,   0.14245,   0.15163,   0.16209,   0.17252,   0.18418,   0.19453,   0.20695,   0.22031,   0.23235,   0.24448,   0.25550,   0.26825,   0.27848,   0.28858,   0.29718,   0.30613,   0.31480,   0.32725,   0.33753,   0.34963,   0.36397,   0.37747,   0.36825,   0.37545,   0.35922,   0.33521,   0.31177,   0.27945,   0.24462,   0.21477,   0.18798,   0.16605,   0.14704,   0.13434,   0.12716,   0.12607,   0.12777,   0.13058,   0.13733,   0.14869,   0.16509,   0.18695,   0.20943,   0.24487,   0.29777,   0.35844,   0.41162,-0.026925193824104306,1.2307255710415468
25C02,14,27.27799865564094,0.778019064317297,-7,   0.29471,   0.30183,   0.31110,   0.32010,   0.32910,   0.34169,   0.35498,   0.36554,   0.38070,   0.39470,   0.41313,   0.43040,   0.44982,   0.46882,   0.49232,   0.51436,   0.53651,   0.56359,   0.59052,   0.61924,   0.65073,   0.68322,   0.71928,   0.75762,   0.79730,   0.84050,   0.88469,   0.92576,   0.97139,   1.01484,   1.06366,   1.11304,   1.16663,   1.22697,   1.28456,   1.35820,   1.42206,   1.49929,   1.55915,   1.61537,   1.66673,   1.70493,   1.73348,   1.75561,   1.77315,   1.78772,   1.79897,   1.80903,   1.81988,   1.83144,   1.84336,   1.85283,   1.85963,   1.86926,   1.88409,   1.90628,   1.93107,   1.96527,   2.01783,   2.08230,  -0.02326,  -0.00124,   0.01616,   0.03253,   0.04608,   0.05856,   0.07143,   0.08214,   0.09167,   0.10265,   0.11132,   0.12169,   0.13011,   0.14102,   0.15056,   0.16153,   0.17189,   0.18187,   0.19363,   0.20456,   0.21714,   0.22966,   0.24238,   0.25430,   0.26689,   0.27631,   0.28688,   0.29349,   0.30177,   0.31493,   0.32355,   0.33733,   0.35181,   0.36283,   0.36860,   0.37786,   0.36578,   0.35514,   0.33678,   0.30514,   0.27268,   0.24292,   0.21367,   0.18702,   0.16437,   0.14677,   0.13376,   0.12518,   0.12065,   0.12129,   0.12862,   0.14176,   0.15652,   0.17185,   0.19204,   0.21589,   0.24682,   0.27832,   0.31808,   0.37717,-0.0758013200136591,1.1924831812825305
25C02,15,27.19133961757911,0.7755473879836098,-8,   0.29557,   0.30312,   0.31114,   0.32189,   0.33117,   0.34227,   0.35375,   0.36585,   0.38067,   0.39543,   0.41355,   0.43066,   0.44880,   0.46956,   0.49112,   0.51260,   0.53799,   0.56230,   0.59155,   0.62024,   0.64931,   0.68330,   0.71946,   0.75638,   0.79737,   0.84043,   0.88372,   0.92650,   0.97136,   1.01576,   1.06184,   1.11214,   1.16613,   1.22529,   1.28513,   1.35936,   1.42201,   1.49821,   1.56073,   1.61719,   1.66681,   1.70540,   1.73425,   1.75771,   1.77629,   1.79203,   1.80433,   1.81332,   1.82106,   1.82911,   1.83885,   1.85004,   1.86181,   1.87890,   1.90109,   1.92963,   1.95327,   1.97303,   2.00048,   2.04491,  -0.02301,  -0.00165,   0.01699,   0.03369,   0.04599,   0.05854,   0.07113,   0.08205,   0.09201,   0.10253,   0.11147,   0.12126,   0.13153,   0.14212,   0.15177,   0.16107,   0.17141,   0.18246,   0.19335,   0.20564,   0.21684,   0.22974,   0.24287,   0.25470,   0.26589,   0.27612,   0.28536,   0.29398,   0.30322,   0.31365,   0.32435,   0.33809,   0.35222,   0.36391,   0.37096,   0.37706,   0.36819,   0.35590,   0.33932,   0.30808,   0.27540,   0.24429,   0.21422,   0.18593,   0.16418,   0.14692,   0.13653,   0.12929,   0.12517,   0.12400,   0.12729,   0.13516,   0.14661,   0.16181,   0.18565,   0.22039,   0.26608,   0.31154,   0.35022,   0.38916,-0.05823036125295094,1.190192508887205
25C02,16,27.12984750275802,0.7737935189318528,-9,   0.29577,   0.30283,   0.31090,   0.32110,   0.33034,   0.34278,   0.35391,   0.36825,   0.38113,   0.39673,   0.41215,   0.42862,   0.44960,   0.46844,   0.49052,   0.51209,   0.53701,   0.56306,   0.59083,   0.61935,   0.64951,   0.68234,   0.71842,   0.75680,   0.79691,   0.83959,   0.88162,   0.92474,   0.96943,   1.01413,   1.05976,   1.11065,   1.16401,   1.22148,   1.28760,   1.35617,   1.42369,   1.49246,   1.56349,   1.61810,   1.66506,   1.70474,   1.73500,   1.75750,   1.77559,   1.79069,   1.80446,   1.81508,   1.82377,   1.83030,   1.83842,   1.84885,   1.86117,   1.87504,   1.89423,   1.92273,   1.95909,   1.99077,   2.01670,   2.04853,  -0.02355,  -0.00163,   0.01605,   0.03172,   0.04612,   0.05805,   0.06993,   0.08228,   0.09247,   0.10207,   0.11136,   0.12133,   0.13051,   0.13908,   0.15230,   0.16221,   0.17044,   0.18211,   0.19297,   0.20489,   0.21797,   0.23035,   0.24100,   0.25425,   0.26603,   0.27571,   0.28520,   0.29447,   0.30387,   0.31203,   0.32414,   0.33586,   0.35031,   0.36123,   0.37673,   0.36977,   0.37466,   0.35471,   0.33634,   0.31116,   0.27774,   0.24343,   0.21441,   0.18751,   0.16518,   0.14656,   0.13444,   0.12803,   0.12670,   0.12718,   0.12967,   0.13645,   0.14834,   0.16438,   0.18658,   0.21078,   0.25194,   0.30700,   0.36165,   0.40649,-0.046485208126603554,1.1880348688105349
25C02,17,27.05306491902378,0.7716035373754007,-10,   0.29531,   0.30207,   0.31209,   0.32069,   0.32957,   0.34175,   0.35267,   0.36670,   0.38227,   0.39800,   0.41294,   0.43048,   0.45044,   0.46993,   0.49071,   0.51364,   0.53770,   0.56376,   0.58898,   0.62000,   0.65132,   0.68335,   0.71883,   0.75739,   0.79718,   0.83930,   0.88171,   0.92402,   0.97139,   1.01395,   1.06058,   1.10944,   1.16412,   1.22557,   1.28232,   1.35748,   1.42056,   1.49910,   1.56010,   1.61696,   1.66864,   1.70674,   1.73591,   1.75958,   1.77896,   1.79487,   1.80615,   1.81560,   1.82291,   1.83220,   1.84166,   1.85217,   1.86437,   1.88218,   1.90517,   1.93154,   1.95193,   1.97000,   1.99994,   2.04669,  -0.02353,  -0.00136,   0.01656,   0.03163,   0.04654,   0.05912,   0.07083,   0.08000,   0.09191,   0.10168,   0.11211,   0.12089,   0.13100,   0.14006,   0.15046,   0.15980,   0.17204,   0.18154,   0.19296,   0.20426,   0.21722,   0.22950,   0.24244,   0.25296,   0.26616,   0.27588,   0.28508,   0.29348,   0.30172,   0.31381,   0.32374,   0.33917,   0.35269,   0.36454,   0.37118,   0.37884,   0.36896,   0.35785,   0.34193,   0.30881,   0.27706,   0.24624,   0.21530,   0.18659,   0.16576,   0.14842,   0.13723,   0.13039,   0.12568,   0.12409,   0.12780,   0.13575,   0.14688,   0.16268,   0.18701,   0.22395,   0.26912,   0.31052,   0.34706,   0.38767,-0.05506985469395134,1.1965388833658404
25C02,18,26.99833919542272,0.7700426583385004,-11,   0.29402,   0.30083,   0.31065,   0.32144,   0.32987,   0.34280,   0.35480,   0.36652,   0.38068,   0.39730,   0.41241,   0.43078,   0.44942,   0.46961,   0.49035,   0.51299,   0.53906,   0.56302,   0.59084,   0.61909,   0.65141,   0.68380,   0.72053,   0.75652,   0.79661,   0.84043,   0.88053,   0.92564,   0.97021,   1.01566,   1.06056,   1.11186,   1.16555,   1.22307,   1.28889,   1.35931,   1.42334,   1.49593,   1.56732,   1.62178,   1.67032,   1.71009,   1.74119,   1.76388,   1.78271,   1.79730,   1.81101,   1.82226,   1.83026,   1.83723,   1.84566,   1.85661,   1.86870,   1.88260,   1.90224,   1.93120,   1.96619,   1.99621,   2.02069,   2.05509,  -0.02308,  -0.00308,   0.01556,   0.03163,   0.04678,   0.05858,   0.07023,   0.08110,   0.09018,   0.10101,   0.11172,   0.12151,   0.13041,   0.14137,   0.15161,   0.16118,   0.17083,   0.18288,   0.19257,   0.20439,   0.21641,   0.22985,   0.24280,   0.25480,   0.26653,   0.27727,   0.28492,   0.29459,   0.30277,   0.31302,   0.32474,   0.33688,   0.34992,   0.36291,   0.37854,   0.37285,   0.37815,   0.35732,   0.34086,   0.31438,   0.28012,   0.24670,   0.21641,   0.18950,   0.16691,   0.14777,   0.13611,   0.12976,   0.12749,   0.12744,   0.13015,   0.13686,   0.14927,   0.16480,   0.18658,   0.21248,   0.25482,   0.30995,   0.36186,   0.40528,-0.028249783550723554,1.2136721682901033
25C02,19,27.08141102706612,0.7724120208984974,-12,   0.29607,   0.30309,   0.31057,   0.32024,   0.33062,   0.34142,   0.35340,   0.36557,   0.38029,   0.39593,   0.41193,   0.43072,   0.44876,   0.46976,   0.48950,   0.51428,   0.53836,   0.56439,   0.59115,   0.61963,   0.64971,   0.68197,   0.71847,   0.75702,   0.79689,   0.83820,   0.88113,   0.92312,   0.96855,   1.01289,   1.05873,   1.10680,   1.15947,   1.21956,   1.28686,   1.34881,   1.42406,   1.49479,   1.55592,   1.61895,   1.66915,   1.70603,   1.73560,   1.75898,   1.77777,   1.79157,   1.80356,   1.81451,   1.82643,   1.83730,   1.84619,   1.85285,   1.86104,   1.87371,   1.89138,   1.91094,   1.93809,   1.98082,   2.03499,   2.08897,  -0.02217,  -0.00273,   0.01794,   0.03078,   0.04650,   0.05871,   0.06969,   0.08196,   0.09195,   0.10180,   0.11111,   0.12064,   0.13070,   0.14191,   0.15170,   0.15864,   0.17292,   0.18234,   0.19242,   0.20526,   0.21691,   0.22989,   0.24134,   0.25389,   0.26444,   0.27545,   0.28538,   0.29313,   0.30258,   0.31212,   0.32410,   0.33926,   0.35003,   0.36546,   0.36646,   0.37819,   0.36710,   0.36319,   0.33864,   0.30823,   0.27932,   0.24713,   0.21608,   0.18948,   0.16616,   0.14920,   0.13546,   0.12592,   0.12224,   0.12519,   0.13313,   0.14334,   0.15439,   0.16871,   0.18998,   0.21645,   0.24379,   0.27928,   0.33138,   0.40279,-0.04796970274135974,1.1997391735220202
25C02,20,27.09750433147432,0.7728710317590632,-13,   0.29447,   0.30311,   0.31135,   0.32099,   0.33034,   0.34135,   0.35248,   0.36584,   0.37995,   0.39535,   0.41315,   0.42897,   0.44799,   0.46874,   0.48906,   0.51339,   0.53670,   0.56197,   0.59105,   0.61843,   0.64990,   0.68277,   0.71896,   0.75640,   0.79617,   0.83769,   0.88138,   0.92308,   0.96691,   1.01195,   1.05657,   1.10587,   1.15919,   1.21631,   1.28889,   1.34575,   1.42532,   1.48870,   1.55815,   1.62054,   1.66615,   1.70480,   1.73585,   1.75904,   1.77764,   1.79136,   1.80410,   1.81709,   1.82732,   1.83498,   1.84177,   1.85002,   1.86146,   1.87613,   1.89328,   1.91543,   1.95112,   1.99525,   2.03430,   2.06625,  -0.02345,  -0.00296,   0.01644,   0.03239,   0.04585,   0.05809,   0.07127,   0.08213,   0.09268,   0.10103,   0.11121,   0.12034,   0.13114,   0.14127,   0.15043,   0.16022,   0.17180,   0.18279,   0.19363,   0.20420,   0.21725,   0.22833,   0.24264,   0.25399,   0.26461,   0.27398,   0.28386,   0.29222,   0.30088,   0.31170,   0.32439,   0.33589,   0.34800,   0.36279,   0.37405,   0.37102,   0.37493,   0.36327,   0.33706,   0.31190,   0.28224,   0.24676,   0.21619,   0.18919,   0.16691,   0.14857,   0.13464,   0.12692,   0.12590,   0.12813,   0.13301,   0.13985,   0.15032,   0.16706,   0.18936,   0.21151,   0.24343,   0.29235,   0.35571,   0.41698,-0.03781560610226643,1.1928012243664434
25C02,21,27.09482561177825,0.7727946297100048,-14,   0.29509,   0.30088,   0.30983,   0.32031,   0.32981,   0.34217,   0.35192,   0.36461,   0.37971,   0.39473,   0.41141,   0.42943,   0.44741,   0.46823,   0.49061,   0.51260,   0.53692,   0.56275,   0.59025,   0.61746,   0.65031,   0.68164,   0.71704,   0.75345,   0.79538,   0.83627,   0.87783,   0.92076,   0.96424,   1.00832,   1.05406,   1.10505,   1.15916,   1.21622,   1.27685,   1.35278,   1.41499,   1.49015,   1.55741,   1.61270,   1.66229,   1.70267,   1.73183,   1.75499,   1.77348,   1.78942,   1.80261,   1.81252,   1.82009,   1.82732,   1.83627,   1.84736,   1.85883,   1.87389,   1.89424,   1.92469,   1.95513,   1.97950,   2.00322,   2.04252,  -0.02421,  -0.00296,   0.01688,   0.03288,   0.04617,   0.05788,   0.06949,   0.07971,   0.09234,   0.10108,   0.10959,   0.12098,   0.13000,   0.14121,   0.15008,   0.15993,   0.17047,   0.18160,   0.19196,   0.20365,   0.21612,   0.22846,   0.24094,   0.25312,   0.26259,   0.27389,   0.28286,   0.29205,   0.30175,   0.31028,   0.32176,   0.33553,   0.34944,   0.36115,   0.37479,   0.37484,   0.37434,   0.35596,   0.34151,   0.31302,   0.27818,   0.24628,   0.21675,   0.18859,   0.16624,   0.14814,   0.13675,   0.13008,   0.12711,   0.12654,   0.12937,   0.13663,   0.14898,   0.16421,   0.18668,   0.21604,   0.26139,   0.31382,   0.35918,   0.39905,-0.05623868998326107,1.1724862422798092
25C02,22,27.11561354389192,0.7733875400512782,-15,   0.29537,   0.30299,   0.31176,   0.32086,   0.33102,   0.34164,   0.35178,   0.36595,   0.38050,   0.39525,   0.41206,   0.43049,   0.44910,   0.46895,   0.48922,   0.51187,   0.53730,   0.56268,   0.58969,   0.61786,   0.64880,   0.68171,   0.71591,   0.75541,   0.79271,   0.83616,   0.87811,   0.92084,   0.96321,   1.00751,   1.05374,   1.10149,   1.15390,   1.21201,   1.28185,   1.34031,   1.41984,   1.48601,   1.55089,   1.61460,   1.66093,   1.69837,   1.73046,   1.75503,   1.77380,   1.78688,   1.79714,   1.80713,   1.81653,   1.82585,   1.83537,   1.84771,   1.86391,   1.88233,   1.90038,   1.91218,   1.92872,   1.95780,   1.99803,   2.04395,  -0.02373,  -0.00249,   0.01467,   0.03106,   0.04558,   0.05766,   0.06920,   0.08044,   0.09152,   0.10096,   0.11047,   0.12035,   0.12963,   0.14115,   0.14968,   0.15996,   0.17043,   0.18089,   0.19225,   0.20431,   0.21475,   0.22733,   0.24002,   0.25167,   0.26117,   0.27423,   0.28169,   0.29164,   0.29917,   0.31079,   0.32276,   0.33473,   0.34927,   0.36432,   0.36907,   0.37476,   0.36938,   0.36387,   0.33789,   0.31031,   0.27981,   0.24681,   0.21439,   0.18824,   0.16717,   0.15114,   0.13787,   0.12867,   0.12376,   0.12348,   0.12706,   0.13429,   0.14716,   0.16983,   0.20119,   0.23465,   0.26469,   0.29626,   0.33644,   0.38108,-0.0777348127915333,1.167481077517444
25C02,23,27.0590528730062,0.7717743249178955,-16,   0.29547,   0.30341,   0.31174,   0.32269,   0.32975,   0.34238,   0.35353,   0.36753,   0.38128,   0.39562,   0.41214,   0.42978,   0.44840,   0.46917,   0.48946,   0.51272,   0.53611,   0.56254,   0.58836,   0.61705,   0.64800,   0.68051,   0.71565,   0.75409,   0.79259,   0.83567,   0.87694,   0.91929,   0.96254,   1.00683,   1.05316,   1.10183,   1.15265,   1.21479,   1.27939,   1.34310,   1.41774,   1.49084,   1.55180,   1.61304,   1.66259,   1.69995,   1.73105,   1.75557,   1.77501,   1.78972,   1.80030,   1.80968,   1.81851,   1.82820,   1.83755,   1.84856,   1.86329,   1.88291,   1.90455,   1.92271,   1.93778,   1.96036,   1.99759,   2.04700,  -0.02203,  -0.00188,   0.01553,   0.03285,   0.04454,   0.05729,   0.06996,   0.07957,   0.09103,   0.10085,   0.11194,   0.12060,   0.13091,   0.14033,   0.15009,   0.16039,   0.16931,   0.18065,   0.19153,   0.20291,   0.21455,   0.22777,   0.24034,   0.25199,   0.26211,   0.27371,   0.28184,   0.29065,   0.29967,   0.31103,   0.32279,   0.33683,   0.34936,   0.36609,   0.36853,   0.37876,   0.36814,   0.36488,   0.34258,   0.30947,   0.28067,   0.24833,   0.21607,   0.18855,   0.16692,   0.15092,   0.13909,   0.13032,   0.12496,   0.12443,   0.12799,   0.13542,   0.14647,   0.16571,   0.19486,   0.23321,   0.27103,   0.30476,   0.34072,   0.38542,-0.06620748365048985,1.1732023312682651
25C02,24,26.98225732468753,0.7695839735874739,-17,   0.29577,   0.30205,   0.31206,   0.31998,   0.33034,   0.34213,   0.35304,   0.36803,   0.38050,   0.39531,   0.41169,   0.42973,   0.44761,   0.46756,   0.48990,   0.51290,   0.53571,   0.56141,   0.58831,   0.61675,   0.64838,   0.68080,   0.71627,   0.75381,   0.79226,   0.83481,   0.87611,   0.91928,   0.96247,   1.00510,   1.05218,   1.09939,   1.15296,   1.21137,   1.28158,   1.33920,   1.41901,   1.48554,   1.55014,   1.61406,   1.66121,   1.69948,   1.72937,   1.75331,   1.77212,   1.78582,   1.79800,   1.81001,   1.82163,   1.83147,   1.83866,   1.84548,   1.85508,   1.86932,   1.88752,   1.90680,   1.93716,   1.98199,   2.03164,   2.07380,  -0.02225,  -0.00266,   0.01639,   0.03167,   0.04549,   0.05771,   0.06908,   0.08113,   0.09060,   0.10090,   0.11073,   0.12146,   0.12979,   0.13884,   0.14928,   0.15960,   0.16948,   0.17925,   0.19175,   0.20306,   0.21513,   0.22697,   0.23934,   0.25116,   0.26211,   0.27274,   0.28203,   0.28882,   0.29948,   0.30993,   0.32353,   0.33519,   0.35037,   0.36444,   0.36875,   0.37674,   0.37067,   0.36547,   0.33877,   0.31047,   0.28182,   0.24905,   0.21729,   0.18987,   0.16702,   0.14951,   0.13578,   0.12653,   0.12397,   0.12740,   0.13420,   0.14290,   0.15277,   0.16856,   0.19059,   0.21561,   0.24389,   0.28367,   0.34218,   0.41257,-0.05527887819059842,1.1699490442181062
